Specias;Sex;ID;Area;Mean;Min;Max;X;Y
Jp;m;Jp_1_m;0;173;173;173;1544.333;916
Jp;m;Jp_1_m;0;173;173;173;1556.333;857.333
Jp;m;Jp_1_m;0;173;173;173;1560.333;793.333
Jp;m;Jp_1_m;0;173;173;173;1548.333;720
Jp;m;Jp_1_m;0;173;173;173;1583;657.333
Jp;m;Jp_1_m;0;173;173;173;1601.667;572.667
Jp;m;Jp_1_m;0;173;173;173;1676.333;500.667
Jp;m;Jp_1_m;0;173;173;173;1899;524.667
Jp;m;Jp_1_m;0;173;173;173;1987;612.667
Jp;m;Jp_1_m;0;173;173;173;1992.333;695.333
Jp;m;Jp_1_m;0;173;173;173;1995;755.333
Jp;m;Jp_1_m;0;173;173;173;2019;820.667
Jp;m;Jp_1_m;0;173;173;173;2021.667;890
Jp;m;Jp_1_m;0;173;173;173;2005.667;978
Jp;m;Jp_1_m;0;173;173;173;1987;1076.667
Jp;m;Jp_1_m;0;173;173;173;1945.667;1146
Jp;f;Jp_2_f;0;173;173;173;1061;1622.667
Jp;f;Jp_2_f;0;173;173;173;1089;1424
Jp;f;Jp_2_f;0;173;173;173;1095.667;1289.333
Jp;f;Jp_2_f;0;173;173;173;1115.667;1150.667
Jp;f;Jp_2_f;0;173;173;173;1111.667;996
Jp;f;Jp_2_f;0;173;173;173;1115.667;862.333
Jp;f;Jp_2_f;0;173;173;173;1111.667;796.333
Jp;f;Jp_2_f;0;173;173;173;1111.667;692.333
Jp;f;Jp_2_f;0;173;173;173;1113;563
Jp;f;Jp_2_f;0;173;173;173;1089;137
Jp;f;Jp_2_f;0;173;173;173;825;392.333
Jp;f;Jp_2_f;0;173;173;173;794.333;514
Jp;f;Jp_2_f;0;173;173;173;787.667;678.333
Jp;f;Jp_2_f;0;173;173;173;782.333;795
Jp;f;Jp_2_f;0;173;173;173;762.333;931.333
Jp;f;Jp_2_f;0;173;173;173;775.667;1091
Jp;f;Jp_2_f;0;173;173;173;785;1251.667
Jp;f;Jp_2_f;0;173;173;173;818.333;1392
Jp;f;Jp_2_f;0;173;173;173;917;1516
Jp;f;Jp_2_f;0;173;173;173;1265;1530.667
Jp;f;Jp_2_f;0;173;173;173;1338.333;1397.333
Jp;f;Jp_2_f;0;173;173;173;1406.333;1275.667
Jp;f;Jp_2_f;0;173;173;173;1434.333;1097
Jp;f;Jp_2_f;0;173;173;173;1427.667;947
Jp;f;Jp_2_f;0;173;173;173;1438.333;798.333
Jp;f;Jp_2_f;0;173;173;173;1427.667;675.333
Jp;f;Jp_2_f;0;173;173;173;1422.333;512.333
Jp;f;Jp_2_f;0;173;173;173;1358.333;406.667
Jp;m;Jp_2_m;0;173;173;173;1909.333;524
Jp;m;Jp_2_m;0;170;170;170;1892;617.333
Jp;m;Jp_2_m;0;173;173;173;1877.333;705.333
Jp;m;Jp_2_m;0;173;173;173;1861.333;769.333
Jp;m;Jp_2_m;0;173;173;173;1856;820
Jp;m;Jp_2_m;0;173;173;173;1850.667;876
Jp;m;Jp_2_m;0;173;173;173;1841.333;921.333
Jp;m;Jp_2_m;0;173;173;173;1838.667;976
Jp;m;Jp_2_m;0;173;173;173;1820;1054.667
Jp;m;Jp_2_m;0;173;173;173;1770.667;1323.667
Jp;m;Jp_2_m;0;173;173;173;1610.667;1108.333
Jp;m;Jp_2_m;0;173;173;173;1606.667;1028.333
Jp;m;Jp_2_m;0;173;173;173;1632;949.667
Jp;m;Jp_2_m;0;173;173;173;1661.333;889.667
Jp;m;Jp_2_m;0;173;173;173;1665.333;835.333
Jp;m;Jp_2_m;0;173;173;173;1676;763.333
Jp;m;Jp_2_m;0;173;173;173;1688;706
Jp;m;Jp_2_m;0;173;173;173;1720;620
Jp;m;Jp_2_m;0;173;173;173;1780;554.667
Jp;m;Jp_2_m;0;173;173;173;1993.333;589.333
Jp;m;Jp_2_m;0;173;173;173;2030.667;657.333
Jp;m;Jp_2_m;0;173;173;173;2048;741.333
Jp;m;Jp_2_m;0;173;173;173;2041.333;810.667
Jp;m;Jp_2_m;0;173;173;173;2033.333;876
Jp;m;Jp_2_m;0;173;173;173;2044;944
Jp;m;Jp_2_m;0;173;173;173;2036;1013
Jp;m;Jp_2_m;0;173;173;173;2010.667;1107.667
Jp;m;Jp_2_m;0;173;173;173;1989.333;1170.333
Jp;f;Jp_3_f;0;173;173;173;1061.667;1617.667
Jp;f;Jp_3_f;0;173;173;173;1053.667;1380.667
Jp;f;Jp_3_f;0;173;173;173;1063;1277
Jp;f;Jp_3_f;0;173;173;173;1055;1138.333
Jp;f;Jp_3_f;0;173;173;173;1053.667;971
Jp;f;Jp_3_f;0;173;173;173;1045.667;822.333
Jp;f;Jp_3_f;0;173;173;173;1027;742
Jp;f;Jp_3_f;0;173;173;173;1029.667;628.333
Jp;f;Jp_3_f;0;173;173;173;1025.667;517.333
Jp;f;Jp_3_f;0;173;173;173;1025.667;106.667
Jp;f;Jp_3_f;0;173;173;173;772.333;361.333
Jp;f;Jp_3_f;0;173;173;173;688.333;495.667
Jp;f;Jp_3_f;0;173;173;173;681.667;665.667
Jp;f;Jp_3_f;0;173;173;173;700.333;792.333
Jp;f;Jp_3_f;0;173;173;173;675;911.333
Jp;f;Jp_3_f;0;173;173;173;689.667;1056.667
Jp;f;Jp_3_f;0;173;173;173;715;1237
Jp;f;Jp_3_f;0;173;173;173;781.667;1398.333
Jp;f;Jp_3_f;0;173;173;173;901.667;1509.333
Jp;f;Jp_3_f;0;173;173;173;1217.667;1496
Jp;f;Jp_3_f;0;173;173;173;1337.667;1381.333
Jp;f;Jp_3_f;0;173;173;173;1387;1195.667
Jp;f;Jp_3_f;0;173;173;173;1384.333;1009.333
Jp;f;Jp_3_f;0;173;173;173;1371;874
Jp;f;Jp_3_f;0;173;173;173;1361.667;763.333
Jp;f;Jp_3_f;0;173;173;173;1355;656.333
Jp;f;Jp_3_f;0;173;173;173;1329.667;492.333
Jp;f;Jp_3_f;0;173;173;173;1271;345.667
Jp;m;Jp_3_m;0;173;173;173;2101;666
Jp;m;Jp_3_m;0;170;170;170;2106;800
Jp;m;Jp_3_m;0;173;173;173;2089;902
Jp;m;Jp_3_m;0;173;173;173;2086;987
Jp;m;Jp_3_m;0;173;173;173;2082;1047
Jp;m;Jp_3_m;0;173;173;173;2073;1108
Jp;m;Jp_3_m;0;173;173;173;2064;1160
Jp;m;Jp_3_m;0;173;173;173;2046;1223
Jp;m;Jp_3_m;0;173;173;173;2028;1302
Jp;m;Jp_3_m;0;173;173;173;2000;1643
Jp;m;Jp_3_m;0;173;173;173;1789;1399
Jp;m;Jp_3_m;0;173;173;173;1798;1293
Jp;m;Jp_3_m;0;173;173;173;1825;1198
Jp;m;Jp_3_m;0;173;173;173;1827;1127
Jp;m;Jp_3_m;0;173;173;173;1839;1055
Jp;m;Jp_3_m;0;173;173;173;1844;987
Jp;m;Jp_3_m;0;173;173;173;1843;904
Jp;m;Jp_3_m;0;173;173;173;1861;802
Jp;m;Jp_3_m;0;173;173;173;1952;727
Jp;m;Jp_3_m;0;173;173;173;2235;764
Jp;m;Jp_3_m;0;173;173;173;2289;850
Jp;m;Jp_3_m;0;173;173;173;2290;945
Jp;m;Jp_3_m;0;173;173;173;2292;1018
Jp;m;Jp_3_m;0;173;173;173;2274;1100
Jp;m;Jp_3_m;0;173;173;173;2266;1166
Jp;m;Jp_3_m;0;173;173;173;2271;1263
Jp;m;Jp_3_m;0;173;173;173;2254;1364
Jp;m;Jp_3_m;0;173;173;173;2244;1452
Jp;f;Jp_4_f;0;173;173;173;944;1506
Jp;f;Jp_4_f;0;173;173;173;958;1370
Jp;f;Jp_4_f;0;173;173;173;974;1204
Jp;f;Jp_4_f;0;173;173;173;978;1068
Jp;f;Jp_4_f;0;173;173;173;986;918
Jp;f;Jp_4_f;0;173;173;173;994;770
Jp;f;Jp_4_f;0;173;173;173;1000;690
Jp;f;Jp_4_f;0;173;173;173;998;592
Jp;f;Jp_4_f;0;173;173;173;1004;488
Jp;f;Jp_4_f;0;173;173;173;994;108
Jp;f;Jp_4_f;0;173;173;173;737.333;345.667
Jp;f;Jp_4_f;0;173;173;173;662.667;448.333
Jp;f;Jp_4_f;0;173;173;173;666.667;603
Jp;f;Jp_4_f;0;173;173;173;672;725.667
Jp;f;Jp_4_f;0;173;173;173;633.333;828.333
Jp;f;Jp_4_f;0;173;173;173;616;957.667
Jp;f;Jp_4_f;0;173;173;173;633.333;1149.667
Jp;f;Jp_4_f;0;173;173;173;714.667;1295
Jp;f;Jp_4_f;0;173;173;173;822.667;1388.333
Jp;f;Jp_4_f;0;173;173;173;1117.333;1405.667
Jp;f;Jp_4_f;0;173;173;173;1210.667;1311
Jp;f;Jp_4_f;0;173;173;173;1298.667;1164.333
Jp;f;Jp_4_f;0;173;173;173;1310.667;975
Jp;f;Jp_4_f;0;173;173;173;1300;831
Jp;f;Jp_4_f;0;173;173;173;1292;724.333
Jp;f;Jp_4_f;0;173;173;173;1289.333;605.667
Jp;f;Jp_4_f;0;173;173;173;1294.667;472.333
Jp;f;Jp_4_f;0;173;173;173;1242.667;352
Jp;m;Jp_4_m;0;173;173;173;1848;499
Jp;m;Jp_4_m;0;170;170;170;1866;630
Jp;m;Jp_4_m;0;173;173;173;1864;716
Jp;m;Jp_4_m;0;173;173;173;1859;769
Jp;m;Jp_4_m;0;173;173;173;1859;831
Jp;m;Jp_4_m;0;173;173;173;1858;889
Jp;m;Jp_4_m;0;173;173;173;1857;948
Jp;m;Jp_4_m;0;173;173;173;1855;1005
Jp;m;Jp_4_m;0;173;173;173;1857;1045
Jp;m;Jp_4_m;0;173;173;173;1857;1324
Jp;m;Jp_4_m;0;173;173;173;1657;1157
Jp;m;Jp_4_m;0;173;173;173;1655;1088
Jp;m;Jp_4_m;0;173;173;173;1651;1007
Jp;m;Jp_4_m;0;173;173;173;1647;931
Jp;m;Jp_4_m;0;173;173;173;1652;868
Jp;m;Jp_4_m;0;173;173;173;1647;792
Jp;m;Jp_4_m;0;173;173;173;1666;731
Jp;m;Jp_4_m;0;173;173;173;1676;655
Jp;m;Jp_4_m;0;173;173;173;1740;583
Jp;m;Jp_4_m;0;173;173;173;1967;574
Jp;m;Jp_4_m;0;173;173;173;2030;649
Jp;m;Jp_4_m;0;173;173;173;2038;722
Jp;m;Jp_4_m;0;173;173;173;2036;795
Jp;m;Jp_4_m;0;173;173;173;2041;851
Jp;m;Jp_4_m;0;173;173;173;2045;917
Jp;m;Jp_4_m;0;173;173;173;2040;991
Jp;m;Jp_4_m;0;173;173;173;2034;1060
Jp;m;Jp_4_m;0;173;173;173;2040;1129
Jp;f;Jp_5_f;0;173;173;173;960;1564
Jp;f;Jp_5_f;0;173;173;173;950;1352
Jp;f;Jp_5_f;0;173;173;173;962;1215
Jp;f;Jp_5_f;0;173;173;173;970;1077
Jp;f;Jp_5_f;0;173;173;173;992;928
Jp;f;Jp_5_f;0;173;173;173;994;808
Jp;f;Jp_5_f;0;173;173;173;1002;728
Jp;f;Jp_5_f;0;173;173;173;1002;644
Jp;f;Jp_5_f;0;173;173;173;1006;506
Jp;f;Jp_5_f;0;173;173;173;992;106
Jp;f;Jp_5_f;0;173;173;173;738;388
Jp;f;Jp_5_f;0;173;173;173;688;474
Jp;f;Jp_5_f;0;173;173;173;686;606
Jp;f;Jp_5_f;0;173;173;173;688;734
Jp;f;Jp_5_f;0;173;173;173;632;837
Jp;f;Jp_5_f;0;173;173;173;622;997
Jp;f;Jp_5_f;0;173;173;173;638;1167
Jp;f;Jp_5_f;0;173;173;173;696;1329
Jp;f;Jp_5_f;0;173;173;173;820;1427
Jp;f;Jp_5_f;0;173;173;173;1108;1433
Jp;f;Jp_5_f;0;173;173;173;1212;1345
Jp;f;Jp_5_f;0;173;173;173;1276;1186
Jp;f;Jp_5_f;0;173;173;173;1295;997
Jp;f;Jp_5_f;0;173;173;173;1287;831
Jp;f;Jp_5_f;0;173;173;173;1253;728
Jp;f;Jp_5_f;0;173;173;173;1258;648
Jp;f;Jp_5_f;0;173;173;173;1253;485
Jp;f;Jp_5_f;0;173;173;173;1230;385
Jp;m;Jp_5_m;0;173;173;173;1958;522
Jp;m;Jp_5_m;0;170;170;170;1929;653
Jp;m;Jp_5_m;0;173;173;173;1914;764
Jp;m;Jp_5_m;0;173;173;173;1902;833
Jp;m;Jp_5_m;0;173;173;173;1894;906
Jp;m;Jp_5_m;0;173;173;173;1880;970
Jp;m;Jp_5_m;0;173;173;173;1875;1027
Jp;m;Jp_5_m;0;173;173;173;1869;1079
Jp;m;Jp_5_m;0;173;173;173;1854;1165
Jp;m;Jp_5_m;0;173;173;173;1822;1446
Jp;m;Jp_5_m;0;173;173;173;1646;1240
Jp;m;Jp_5_m;0;173;173;173;1623;1177
Jp;m;Jp_5_m;0;173;173;173;1645;1070
Jp;m;Jp_5_m;0;173;173;173;1664;974
Jp;m;Jp_5_m;0;173;173;173;1678;910
Jp;m;Jp_5_m;0;173;173;173;1701;835
Jp;m;Jp_5_m;0;173;173;173;1705;750
Jp;m;Jp_5_m;0;173;173;173;1731;660
Jp;m;Jp_5_m;0;173;173;173;1809;581
Jp;m;Jp_5_m;0;173;173;173;2068;640
Jp;m;Jp_5_m;0;173;173;173;2096;737
Jp;m;Jp_5_m;0;173;173;173;2091;825
Jp;m;Jp_5_m;0;173;173;173;2083;891
Jp;m;Jp_5_m;0;173;173;173;2069;955
Jp;m;Jp_5_m;0;173;173;173;2066;1011
Jp;m;Jp_5_m;0;173;173;173;2066;1087
Jp;m;Jp_5_m;0;173;173;173;2072;1189
Jp;m;Jp_5_m;0;173;173;173;2065;1251
Jp;f;Jp_6_f;0;173;173;173;872.667;1648.667
Jp;f;Jp_6_f;0;173;173;173;910;1464.667
Jp;f;Jp_6_f;0;173;173;173;946;1280.667
Jp;f;Jp_6_f;0;173;173;173;970;1138.333
Jp;f;Jp_6_f;0;173;173;173;1007.333;961
Jp;f;Jp_6_f;0;173;173;173;1038;799.667
Jp;f;Jp_6_f;0;173;173;173;1055.333;717
Jp;f;Jp_6_f;0;173;173;173;1074;624.667
Jp;f;Jp_6_f;0;173;173;173;1112.667;493.333
Jp;f;Jp_6_f;0;173;173;173;1176.667;130.667
Jp;f;Jp_6_f;0;173;173;173;867.333;275.333
Jp;f;Jp_6_f;0;173;173;173;798;395
Jp;f;Jp_6_f;0;173;173;173;731.333;554
Jp;f;Jp_6_f;0;173;173;173;694;697.667
Jp;f;Jp_6_f;0;173;173;173;663.333;769.667
Jp;f;Jp_6_f;0;173;173;173;630;934
Jp;f;Jp_6_f;0;173;173;173;591.333;1128.333
Jp;f;Jp_6_f;0;173;173;173;615.333;1286.333
Jp;f;Jp_6_f;0;173;173;173;714;1445.667
Jp;f;Jp_6_f;0;173;173;173;1075.333;1520.333
Jp;f;Jp_6_f;0;173;173;173;1203.333;1436.333
Jp;f;Jp_6_f;0;173;173;173;1278;1280.333
Jp;f;Jp_6_f;0;173;173;173;1354;1107
Jp;f;Jp_6_f;0;173;173;173;1372.667;950.667
Jp;f;Jp_6_f;0;173;173;173;1386;837
Jp;f;Jp_6_f;0;173;173;173;1399.333;704.667
Jp;f;Jp_6_f;0;173;173;173;1422;544.333
Jp;f;Jp_6_f;0;173;173;173;1416.667;398.667
Jp;m;Jp_6_m;0;173;173;173;1959.667;604
Jp;m;Jp_6_m;0;170;170;170;1945.667;732
Jp;m;Jp_6_m;0;173;173;173;1925;848.667
Jp;m;Jp_6_m;0;173;173;173;1909;915.333
Jp;m;Jp_6_m;0;173;173;173;1895.667;987.333
Jp;m;Jp_6_m;0;173;173;173;1882.333;1059.333
Jp;m;Jp_6_m;0;173;173;173;1875;1119.667
Jp;m;Jp_6_m;0;173;173;173;1867.667;1178.333
Jp;m;Jp_6_m;0;173;173;173;1844.333;1260.333
Jp;m;Jp_6_m;0;173;173;173;1792.333;1556.333
Jp;m;Jp_6_m;0;173;173;173;1604.667;1345.333
Jp;m;Jp_6_m;0;173;173;173;1595.333;1269.667
Jp;m;Jp_6_m;0;173;173;173;1622;1146
Jp;m;Jp_6_m;0;173;173;173;1646.667;1049.333
Jp;m;Jp_6_m;0;173;173;173;1662.667;1002.667
Jp;m;Jp_6_m;0;173;173;173;1668.667;935
Jp;m;Jp_6_m;0;173;173;173;1704;841.667
Jp;m;Jp_6_m;0;173;173;173;1730;749.667
Jp;m;Jp_6_m;0;173;173;173;1803.333;666.333
Jp;m;Jp_6_m;0;173;173;173;2069.333;719.333
Jp;m;Jp_6_m;0;173;173;173;2104;818.667
Jp;m;Jp_6_m;0;173;173;173;2103.333;915.667
Jp;m;Jp_6_m;0;173;173;173;2094.667;995.667
Jp;m;Jp_6_m;0;173;173;173;2089.333;1058.667
Jp;m;Jp_6_m;0;173;173;173;2112.667;1141.333
Jp;m;Jp_6_m;0;173;173;173;2096;1228.333
Jp;m;Jp_6_m;0;173;173;173;2085.333;1331
Jp;m;Jp_6_m;0;173;173;173;2037.333;1396.333
Jp;f;Jp_7_f;0;173;173;173;953;1567
Jp;f;Jp_7_f;0;173;173;173;984;1366
Jp;f;Jp_7_f;0;173;173;173;999;1229
Jp;f;Jp_7_f;0;173;173;173;1006;1086
Jp;f;Jp_7_f;0;173;173;173;1037;926
Jp;f;Jp_7_f;0;173;173;173;1060;791
Jp;f;Jp_7_f;0;173;173;173;1072;695
Jp;f;Jp_7_f;0;173;173;173;1087;597
Jp;f;Jp_7_f;0;173;173;173;1110;479
Jp;f;Jp_7_f;0;173;173;173;1136;109
Jp;f;Jp_7_f;0;173;173;173;858;314
Jp;f;Jp_7_f;0;173;173;173;777;434
Jp;f;Jp_7_f;0;173;173;173;744;578
Jp;f;Jp_7_f;0;173;173;173;731;677
Jp;f;Jp_7_f;0;173;173;173;700;783
Jp;f;Jp_7_f;0;173;173;173;672;935
Jp;f;Jp_7_f;0;173;173;173;655;1107
Jp;f;Jp_7_f;0;173;173;173;717;1278
Jp;f;Jp_7_f;0;173;173;173;812;1392
Jp;f;Jp_7_f;0;173;173;173;1125;1430
Jp;f;Jp_7_f;0;173;173;173;1243;1353
Jp;f;Jp_7_f;0;173;173;173;1341;1197
Jp;f;Jp_7_f;0;173;173;173;1382;1034
Jp;f;Jp_7_f;0;173;173;173;1379;899
Jp;f;Jp_7_f;0;173;173;173;1369;794
Jp;f;Jp_7_f;0;173;173;173;1399;706
Jp;f;Jp_7_f;0;173;173;173;1418;518
Jp;f;Jp_7_f;0;173;173;173;1371;371
Jp;m;Jp_7_m;0;173;173;173;1925;627
Jp;m;Jp_7_m;0;170;170;170;1907;745
Jp;m;Jp_7_m;0;173;173;173;1891;828
Jp;m;Jp_7_m;0;173;173;173;1882;897
Jp;m;Jp_7_m;0;173;173;173;1871;964
Jp;m;Jp_7_m;0;173;173;173;1866;1020
Jp;m;Jp_7_m;0;173;173;173;1858;1084
Jp;m;Jp_7_m;0;173;173;173;1852;1149
Jp;m;Jp_7_m;0;173;173;173;1843;1215
Jp;m;Jp_7_m;0;173;173;173;1825;1470
Jp;m;Jp_7_m;0;173;173;173;1653;1309
Jp;m;Jp_7_m;0;173;173;173;1626;1240
Jp;m;Jp_7_m;0;173;173;173;1652;1115
Jp;m;Jp_7_m;0;173;173;173;1663;1052
Jp;m;Jp_7_m;0;173;173;173;1675;983
Jp;m;Jp_7_m;0;173;173;173;1676;917
Jp;m;Jp_7_m;0;173;173;173;1693;843
Jp;m;Jp_7_m;0;173;173;173;1727;759
Jp;m;Jp_7_m;0;173;173;173;1797;680
Jp;m;Jp_7_m;0;173;173;173;2026;718
Jp;m;Jp_7_m;0;173;173;173;2055;811
Jp;m;Jp_7_m;0;173;173;173;2077;882
Jp;m;Jp_7_m;0;173;173;173;2065;966
Jp;m;Jp_7_m;0;173;173;173;2062;1019
Jp;m;Jp_7_m;0;173;173;173;2069;1089
Jp;m;Jp_7_m;0;173;173;173;2054;1166
Jp;m;Jp_7_m;0;173;173;173;2049;1253
Jp;m;Jp_7_m;0;173;173;173;2005;1322
Jp;m;Jp_8_m;0;173;173;173;1941;681
Jp;m;Jp_8_m;0;170;170;170;1905;841.667
Jp;m;Jp_8_m;0;173;173;173;1891.667;930.667
Jp;m;Jp_8_m;0;173;173;173;1885;1002.333
Jp;m;Jp_8_m;0;173;173;173;1869;1071
Jp;m;Jp_8_m;0;173;173;173;1862.333;1115
Jp;m;Jp_8_m;0;173;173;173;1859.667;1162.333
Jp;m;Jp_8_m;0;173;173;173;1850.333;1223.667
Jp;m;Jp_8_m;0;173;173;173;1842.333;1289
Jp;m;Jp_8_m;0;173;173;173;1787.667;1575.667
Jp;m;Jp_8_m;0;173;173;173;1626.333;1389
Jp;m;Jp_8_m;0;173;173;173;1617;1315.667
Jp;m;Jp_8_m;0;173;173;173;1626.333;1202.333
Jp;m;Jp_8_m;0;173;173;173;1642.333;1120
Jp;m;Jp_8_m;0;173;173;173;1649;1061.667
Jp;m;Jp_8_m;0;173;173;173;1662.333;1002.333
Jp;m;Jp_8_m;0;173;173;173;1685;927
Jp;m;Jp_8_m;0;173;173;173;1713;839.333
Jp;m;Jp_8_m;0;173;173;173;1799.667;759.333
Jp;m;Jp_8_m;0;173;173;173;2053;815.333
Jp;m;Jp_8_m;0;173;173;173;2077;914
Jp;m;Jp_8_m;0;173;173;173;2098.333;995.333
Jp;m;Jp_8_m;0;173;173;173;2083.667;1075.333
Jp;m;Jp_8_m;0;173;173;173;2071.667;1131.667
Jp;m;Jp_8_m;0;173;173;173;2071.667;1186.333
Jp;m;Jp_8_m;0;173;173;173;2054.333;1259.667
Jp;m;Jp_8_m;0;173;173;173;2049;1351.667
Jp;m;Jp_8_m;0;173;173;173;2034.333;1425
Jp;f;Jp_8_f;0;173;173;173;871.667;1640
Jp;f;Jp_8_f;0;173;173;173;915.667;1453.333
Jp;f;Jp_8_f;0;173;173;173;953;1301
Jp;f;Jp_8_f;0;173;173;173;979.667;1122.333
Jp;f;Jp_8_f;0;173;173;173;1010.333;999.667
Jp;f;Jp_8_f;0;173;173;173;1029;866
Jp;f;Jp_8_f;0;173;173;173;1045;763.667
Jp;f;Jp_8_f;0;173;173;173;1055.667;708.333
Jp;f;Jp_8_f;0;173;173;173;1085;569.333
Jp;f;Jp_8_f;0;173;173;173;1131.667;168
Jp;f;Jp_8_f;0;173;173;173;841;408
Jp;f;Jp_8_f;0;173;173;173;775.667;510.333
Jp;f;Jp_8_f;0;173;173;173;726.333;666.333
Jp;f;Jp_8_f;0;173;173;173;705;766
Jp;f;Jp_8_f;0;173;173;173;650.333;864.667
Jp;f;Jp_8_f;0;173;173;173;630.333;1011.333
Jp;f;Jp_8_f;0;173;173;173;614.333;1179.333
Jp;f;Jp_8_f;0;173;173;173;651.667;1361.667
Jp;f;Jp_8_f;0;173;173;173;735.667;1501.667
Jp;f;Jp_8_f;0;173;173;173;1038.333;1541.667
Jp;f;Jp_8_f;0;173;173;173;1182.333;1467
Jp;f;Jp_8_f;0;173;173;173;1262.333;1325.667
Jp;f;Jp_8_f;0;173;173;173;1347;1148
Jp;f;Jp_8_f;0;173;173;173;1359;974
Jp;f;Jp_8_f;0;173;173;173;1359;848
Jp;f;Jp_8_f;0;173;173;173;1367;754
Jp;f;Jp_8_f;0;173;173;173;1391;599
Jp;f;Jp_8_f;0;173;173;173;1357;493
Ja;f;Ja_1_f;0;121;121;121;789;1788
Ja;f;Ja_1_f;0;173;173;173;794.5;1592.5
Ja;f;Ja_1_f;0;173;173;173;800.5;1436.5
Ja;f;Ja_1_f;0;173;173;173;803.5;1286.5
Ja;f;Ja_1_f;0;173;173;173;791.5;1148.5
Ja;f;Ja_1_f;0;173;173;173;794.5;992.5
Ja;f;Ja_1_f;0;173;173;173;785.5;902.5
Ja;f;Ja_1_f;0;173;173;173;791.5;842.5
Ja;f;Ja_1_f;0;173;173;173;788.5;680.5
Ja;f;Ja_1_f;0;173;173;173;797.5;230.5
Ja;f;Ja_1_f;0;173;173;173;524.5;503.5
Ja;f;Ja_1_f;0;173;173;173;467.5;653.5
Ja;f;Ja_1_f;0;173;173;173;431.5;806.5
Ja;f;Ja_1_f;0;173;173;173;440.5;935.5
Ja;f;Ja_1_f;0;173;173;173;386.5;1058.5
Ja;f;Ja_1_f;0;173;173;173;380.5;1205.5
Ja;f;Ja_1_f;0;173;173;173;413.5;1388.5
Ja;f;Ja_1_f;0;173;173;173;491.5;1553.5
Ja;f;Ja_1_f;0;173;173;173;599.5;1670.5
Ja;f;Ja_1_f;0;173;173;173;962.5;1688.5
Ja;f;Ja_1_f;0;173;173;173;1151.5;1601.5
Ja;f;Ja_1_f;0;173;173;173;1199.5;1406.5
Ja;f;Ja_1_f;0;173;173;173;1208.5;1196.5
Ja;f;Ja_1_f;0;173;173;173;1202.5;1061.5
Ja;f;Ja_1_f;0;173;173;173;1172.5;941.5
Ja;f;Ja_1_f;0;173;173;173;1160.5;812.5
Ja;f;Ja_1_f;0;173;173;173;1160.5;659.5
Ja;f;Ja_1_f;0;173;173;173;1115.5;488.5
Ja;m;Ja_1_m;0;173;173;173;1848.5;402
Ja;m;Ja_1_m;0;173;173;173;1856.5;521.5
Ja;m;Ja_1_m;0;173;173;173;1862.5;596.5
Ja;m;Ja_1_m;0;173;173;173;1859.5;653.5
Ja;m;Ja_1_m;0;173;173;173;1862.5;719.5
Ja;m;Ja_1_m;0;173;173;173;1871.5;791.5
Ja;m;Ja_1_m;0;173;173;173;1877.5;866.5
Ja;m;Ja_1_m;0;173;173;173;1880.5;935.5
Ja;m;Ja_1_m;0;173;173;173;1883.5;1022.5
Ja;m;Ja_1_m;0;173;173;173;1904.5;1316.5
Ja;m;Ja_1_m;0;173;173;173;1688.5;1184.5
Ja;m;Ja_1_m;0;173;173;173;1664.5;1064.5
Ja;m;Ja_1_m;0;173;173;173;1664.5;962.5
Ja;m;Ja_1_m;0;173;173;173;1673.5;890.5
Ja;m;Ja_1_m;0;173;173;173;1670.5;824.5
Ja;m;Ja_1_m;0;173;173;173;1676.5;767.5
Ja;m;Ja_1_m;0;173;173;173;1676.5;701.5
Ja;m;Ja_1_m;0;173;173;173;1673.5;614.5
Ja;m;Ja_1_m;0;173;173;173;1721.5;500.5
Ja;m;Ja_1_m;0;173;173;173;1991.5;482.5
Ja;m;Ja_1_m;0;173;173;173;2063.5;569.5
Ja;m;Ja_1_m;0;173;173;173;2090.5;656.5
Ja;m;Ja_1_m;0;173;173;173;2102.5;728.5
Ja;m;Ja_1_m;0;173;173;173;2108.5;788.5
Ja;m;Ja_1_m;0;173;173;173;2135.5;857.5
Ja;m;Ja_1_m;0;173;173;173;2132.5;944.5
Ja;m;Ja_1_m;0;173;173;173;2144.5;1034.5
Ja;m;Ja_1_m;0;173;173;173;2120.5;1136.5
Ja;f;Ja_2_f;0;173;173;173;636;1818
Ja;f;Ja_2_f;0;173;173;173;674.5;1655.5
Ja;f;Ja_2_f;0;173;173;173;671.5;1487.5
Ja;f;Ja_2_f;0;173;173;173;683.5;1382.5
Ja;f;Ja_2_f;0;173;173;173;695.5;1202.5
Ja;f;Ja_2_f;0;173;173;173;710.5;1040.5
Ja;f;Ja_2_f;0;173;173;173;704.5;938.5
Ja;f;Ja_2_f;0;173;173;173;704.5;827.5
Ja;f;Ja_2_f;0;173;173;173;701.5;692.5
Ja;f;Ja_2_f;0;173;173;173;764.5;296.5
Ja;f;Ja_2_f;0;173;173;173;431.5;524.5
Ja;f;Ja_2_f;0;173;173;173;410.5;599.5
Ja;f;Ja_2_f;0;173;173;173;374.5;776.5
Ja;f;Ja_2_f;0;173;173;173;335.5;923.5
Ja;f;Ja_2_f;0;173;173;173;329.5;1031.5
Ja;f;Ja_2_f;0;173;173;173;305.5;1193.5
Ja;f;Ja_2_f;0;173;173;173;314.5;1364.5
